Time,Temperature,On Time
348122,218,206,163.24
348151,218,205,168.98
348181,218,206,168.98
348212,218,203,168.98
348241,218,206,168.98
348272,218,205,169.71
348302,218,206,169.71
348333,218,206,169.71
348362,218,206,169.71
348393,218,206,165.43
348423,218,204,165.43
348453,218,206,165.43
348483,218,206,165.43
348513,218,206,166.16
348544,218,206,166.16
348573,218,206,166.16
348604,218,204,166.16
348634,218,206,166.9
348664,218,206,166.9
348694,218,206,166.9
348725,218,206,166.9
348754,218,206,167.63
348784,218,206,167.63
348815,218,204,167.63
348845,218,206,167.63
348875,218,206,168.36
348905,218,206,168.36
348936,218,206,168.36
348965,218,206,168.36
348996,218,206,169.09
349026,219,204,169.09
349057,219,206,169.09
349086,219,206,169.09
349117,219,206,169.82
349147,219,206,169.82
349176,219,206,169.82
349207,219,205,169.82
349237,219,206,170.56
349267,219,206,170.56
349297,219,206,170.56
349328,219,206,170.56
349358,219,206,171.3
349388,219,206,171.3
349418,219,204,171.3
349448,219,206,171.3
349478,219,206,172.03
349508,219,206,172.03
349539,219,206,172.03
349569,219,206,172.03
349599,219,207,167.76
349629,219,210,167.76
349660,219,207,167.76
349689,219,206,167.76
349720,219,206,173.5
349750,219,206,173.5
349779,219,207,173.5
349810,219,205,173.5
349840,219,207,169.23
349871,219,207,169.23
349900,219,207,169.23
349931,219,207,169.23
349961,219,207,169.97
349991,219,207,169.97
350021,219,205,169.97
350052,220,207,169.97
350082,220,206,175.71
350111,220,206,175.71
350142,220,206,175.71
350172,220,206,175.71
350202,220,207,171.44
350232,220,206,171.44
350263,220,207,171.44
350292,220,206,171.44
350323,220,206,177.19
350353,220,206,177.19
350384,220,206,177.19
350413,220,206,177.19
350443,220,207,172.93
350474,220,207,172.93
350503,220,207,172.93
350534,220,207,172.93
350564,220,207,173.67
350595,220,207,173.67
350624,220,206,173.67
350655,220,207,173.67
350685,220,206,179.42
350714,220,207,179.42
350745,220,207,179.42
350775,220,207,179.42
350806,220,206,180.17
350835,220,206,180.17
350866,220,207,180.17
350896,220,207,180.17
350926,220,207,175.91
350956,220,207,175.91
350987,220,208,175.91
351016,220,206,175.91
351047,221,207,176.65
351077,221,207,176.65
351107,221,207,176.65
351137,221,207,176.65
351167,221,208,172.39
351198,221,207,172.39
351227,221,206,172.39
351258,221,208,172.39
351288,221,208,173.12
351319,221,208,173.12
351348,221,207,173.12
351378,221,208,173.12
351409,221,206,183.88
351438,221,208,183.88
351469,221,207,183.88
351499,221,208,183.88
351529,221,208,174.62
351559,221,207,174.62
351590,221,207,174.62
351620,221,212,174.62
351650,221,208,175.36
351680,221,208,175.36
351710,221,209,175.36
351740,221,208,175.36
351770,221,208,176.1
351801,221,208,176.1
351831,221,208,176.1
351861,221,209,176.1
351891,221,209,171.83
351922,221,208,171.83
351951,221,209,171.83
351982,221,209,171.83
352012,221,207,182.58
352041,222,209,182.58
352072,222,209,182.58
352102,222,209,182.58
352133,222,209,173.32
352162,222,208,173.32
352193,222,208,173.32
352223,222,206,173.32
352253,222,208,179.06
352283,222,208,179.06
352314,222,208,179.06
352344,222,208,179.06
352373,222,209,174.8
352404,222,208,174.8
352434,222,208,174.8
352464,222,208,174.8
352494,222,208,180.55
352525,222,208,180.55
352555,222,208,180.55
352585,222,208,180.55
352615,222,206,191.32
352645,222,208,191.32
352675,222,208,191.32
352705,222,208,191.32
352736,222,209,177.05
352765,222,208,177.05
352796,222,208,177.05
352826,222,207,177.05
352857,222,209,177.8
352886,222,208,177.8
352917,222,209,177.8
352947,222,208,177.8
352977,222,209,178.54
353007,222,209,178.54
353037,223,209,178.54
353068,223,209,178.54
353097,223,209,179.29
353128,223,209,179.29
353158,223,209,179.29
353188,223,209,179.29
353218,223,208,185.04
353249,223,209,185.04
353278,223,209,185.04
353308,223,209,185.04
353339,223,209,180.78
353369,223,209,180.78
353399,223,209,180.78
353429,223,208,180.78
353460,223,209,181.53
353489,223,209,181.53
353520,223,209,181.53
353550,223,209,181.53
353581,223,209,182.28
353610,223,209,182.28
353640,223,209,182.28
353671,223,209,182.28
353700,223,209,183.03
353731,223,209,183.03
353761,223,209,183.03
353792,223,209,183.03
353821,223,213,163.75
353852,223,209,163.75
353882,223,210,163.75
353912,223,210,163.75
353942,223,209,184.5
353972,223,210,184.5
354002,223,210,184.5
354032,224,210,184.5
354063,224,210,180.24
354093,224,210,180.24
354123,224,210,180.24
354153,224,209,180.24
354184,224,210,180.98
354213,224,208,180.98
354244,224,210,180.98
354274,224,209,180.98
354304,224,209,186.74
354334,224,209,186.74
354364,224,209,186.74
354395,224,209,186.74
354424,224,209,187.5
354455,224,210,187.5
354485,224,209,187.5
354515,224,209,187.5
354545,224,210,183.24
354575,224,209,183.24
354606,224,209,183.24
354635,224,209,183.24
354666,224,209,189.0
354696,224,210,189.0
354726,224,209,189.0
354756,224,210,189.0
354787,224,209,189.76
354817,224,210,189.76
354847,224,210,189.76
354877,224,209,189.76
354908,224,209,190.53
354937,224,210,190.53
354967,224,210,190.53
354998,224,210,190.53
355027,225,209,191.29
355058,225,210,191.29
355088,225,211,191.29
355119,225,210,191.29
355148,225,210,187.05
355179,225,211,187.05
355209,225,210,187.05
355238,225,210,187.05
355269,225,210,187.8
355299,225,210,187.8
355330,225,210,187.8
355359,225,210,187.8
355390,225,210,188.55
355420,225,209,188.55
355450,225,209,188.55
355480,225,210,188.55
355511,225,210,189.31
355540,225,210,189.31
355570,225,211,189.31
355601,225,211,189.31
355631,225,211,185.07
355661,225,210,185.07
355691,225,211,185.07
355722,225,211,185.07
355751,225,210,190.83
355782,225,210,190.83
355812,225,211,190.83
355843,225,211,190.83
355872,225,212,181.57
355902,225,212,181.57
355933,225,211,181.57
355962,225,211,181.57
355993,225,211,187.32
356023,225,209,187.32
356054,226,211,187.32
356083,226,212,187.32
356114,226,212,183.06
356144,226,212,183.06
356174,226,212,183.06
356204,226,212,183.06
356234,226,212,183.81
356264,226,212,183.81
356294,226,212,183.81
356325,226,212,183.81
356355,226,211,189.57
356385,226,211,189.57
356415,226,211,189.57
356446,226,211,189.57
356475,226,212,185.32
356505,226,212,185.32
356536,226,212,185.32
356566,226,212,185.32
356596,226,211,191.07
356626,226,210,191.07
356657,226,212,191.07
356686,226,212,191.07
356717,226,211,191.83
356747,226,212,191.83
356777,226,212,191.83
356807,226,212,191.83
356838,226,212,187.58
356868,226,212,187.58
356897,226,212,187.58
356928,226,212,187.58
356958,226,212,188.34
356988,226,212,188.34
357018,226,212,188.34
357049,227,212,188.34
357079,227,212,189.09
357109,227,212,189.09
357139,227,212,189.09
357169,227,212,189.09
357199,227,212,189.84
357229,227,210,189.84
357260,227,212,189.84
357289,227,212,189.84
357320,227,212,190.6
357350,227,212,190.6
357381,227,212,190.6
357410,227,212,190.6
357441,227,212,191.35
357471,227,212,191.35
357500,227,212,191.35
357531,227,212,191.35
357561,227,212,192.12
357592,227,212,192.12
357621,227,212,192.12
357652,227,212,192.12
357682,227,212,192.88
357712,227,213,192.88
357742,227,212,192.88
357773,227,212,192.88
357803,227,212,193.64
357832,227,212,193.64
357863,227,212,193.64
357893,227,212,193.64
357923,227,213,189.39
357953,227,213,189.39
357984,227,213,189.39
358013,227,213,189.39
358044,228,213,190.14
358074,228,213,190.14
358105,228,213,190.14
358134,228,213,190.14
358164,228,213,190.89
358195,228,213,190.89
358224,228,211,190.89
358255,228,213,190.89
358285,228,213,191.65
358316,228,213,191.65
358345,228,213,191.65
358376,228,214,191.65
358406,228,213,192.41
358435,228,212,192.41
358466,228,212,192.41
358496,228,213,192.41
358526,228,213,193.17
358556,228,213,193.17
358587,228,213,193.17
358617,228,214,193.17
358647,228,213,193.93
358677,228,213,193.93
358708,228,213,193.93
358737,228,213,193.93
358768,228,213,194.68
358798,228,213,194.68
358828,228,212,194.68
358858,228,214,194.68
358888,228,213,195.45
358919,228,214,195.45
358948,228,213,195.45
358979,228,214,195.45
359009,228,213,196.21
359040,229,214,196.21
359069,229,214,196.21
359099,229,214,196.21
359130,229,214,191.96
359159,229,214,191.96
359190,229,214,191.96
359220,229,214,191.96
359250,229,214,192.72
359280,229,214,192.72
359311,229,214,192.72
359341,229,214,192.72
359371,229,214,193.48
359401,229,214,193.48
359431,229,214,193.48
359461,229,214,193.48
359491,229,214,194.23
359522,229,215,194.23
359552,229,214,194.23
359582,229,214,194.23
359612,229,214,195.0
359643,229,215,195.0
359672,229,214,195.0
359703,229,215,195.0
359733,229,215,190.75
359762,229,215,190.75
359793,229,214,190.75
359823,229,218,190.75
359854,229,214,196.51
359883,229,215,196.51
359914,229,215,196.51
359944,229,215,196.51
359974,229,215,192.26
360004,229,215,192.26
360035,230,215,192.26
360065,230,215,192.26
360094,230,215,193.02
360125,230,215,193.02
360155,230,215,193.02
360185,230,215,193.02
360215,230,215,193.77
360246,230,215,193.77
360275,230,215,193.77
360306,230,215,193.77
360336,230,215,194.53
360366,230,215,194.53
360396,230,215,194.53
360426,230,213,194.53
360457,230,215,195.28
360486,230,215,195.28
360517,230,215,195.28
360547,230,215,195.28
360578,230,215,196.04
360607,230,215,196.04
360638,230,215,196.04
360668,230,215,196.04
360698,230,215,196.8
360728,230,215,196.8
360758,230,215,196.8
360788,230,215,196.8
360818,230,215,197.56
360849,230,215,197.56
360879,230,216,197.56
360909,230,215,197.56
360939,230,215,198.32
360970,230,215,198.32
360999,230,215,198.32
361029,231,215,198.32
361060,231,215,199.08
361090,231,215,199.08
361120,231,215,199.08
361150,231,215,199.08
361181,231,215,199.85
361210,231,215,199.85
361241,231,215,199.85
361271,231,215,199.85
361302,231,215,200.0
361331,231,215,200.0
361361,231,215,200.0
361392,231,216,200.0
361421,231,216,196.38
361452,231,216,196.38
361482,231,215,196.38
361512,231,215,196.38
361542,231,216,197.13
361573,231,216,197.13
361603,231,216,197.13
361633,231,216,197.13
361663,231,216,197.89
361693,231,216,197.89
361723,231,215,197.89
361753,231,216,197.89
361784,231,216,198.65
361814,231,216,198.65
361844,231,215,198.65
361874,231,216,198.65
361905,231,216,199.41
361934,231,217,199.41
361965,231,217,199.41
361995,231,218,199.41
362024,232,217,195.17
362055,232,217,195.17
362085,232,217,195.17
362116,232,217,195.17
362145,232,217,195.93
362176,232,217,195.93
362206,232,218,195.93
362236,232,217,195.93
362266,232,218,191.67
362296,232,217,191.67
362327,232,217,191.67
362356,232,217,191.67
362387,232,217,197.42
362417,232,218,197.42
362447,232,217,197.42
362477,232,217,197.42
362508,232,217,198.18
362537,232,217,198.18
362568,232,217,198.18
362598,232,217,198.18
362629,232,217,198.94
362658,232,218,198.94
362688,232,217,198.94
362719,232,217,198.94
362748,232,217,199.7
362779,232,217,199.7
362809,232,217,199.7
362840,232,217,199.7
362869,232,218,195.46
362900,232,218,195.46
362930,232,218,195.46
362959,232,217,195.46
362990,232,218,196.2
363020,232,218,196.2
363051,233,217,196.2
363080,233,218,196.2
363111,233,218,196.96
363141,233,218,196.96
363171,233,217,196.96
363201,233,218,196.96
363232,233,218,197.72
363261,233,218,197.72
363291,233,217,197.72
363322,233,218,197.72
363352,233,218,198.47
363382,233,218,198.47
363412,233,218,198.47
363443,233,218,198.47
363472,233,218,199.23
363503,233,218,199.23
363533,233,218,199.23
363564,233,218,199.23
363593,233,218,199.99
363623,233,218,199.99
363654,233,218,199.99
363683,233,218,199.99
363714,233,218,200.0
363744,233,218,200.0
363774,233,218,200.0
363804,233,218,200.0
363835,233,218,200.0
363865,233,218,200.0
363895,233,218,200.0
363925,233,218,200.0
363955,233,218,200.0
363985,233,219,200.0
364015,233,219,200.0
364046,234,219,200.0
364076,234,218,200.0
364106,234,218,200.0
364136,234,219,200.0
364167,234,219,200.0
364196,234,219,198.8
364226,234,219,198.8
364257,234,219,198.8
364286,234,219,198.8
364317,234,219,199.54
364347,234,220,199.54
364378,234,219,199.54
364407,234,219,199.54
364438,234,219,200.0
364468,234,219,200.0
364498,234,218,200.0
364528,234,219,200.0
364559,234,219,200.0
364589,234,219,200.0
364618,234,219,200.0
364649,234,219,200.0
364679,234,219,200.0
364709,234,219,200.0
364739,234,219,200.0
364770,234,219,200.0
364800,234,219,200.0
364830,234,218,200.0
364860,234,220,200.0
364890,234,219,200.0
364920,234,219,200.0
364950,234,220,200.0
364981,234,220,200.0
365010,234,219,200.0
365041,235,219,200.0
365071,235,220,200.0
365102,235,220,200.0
365131,235,219,200.0
365162,235,220,199.86
365192,235,220,199.86
365221,235,219,199.86
365252,235,220,199.86
365282,235,220,200.0
365313,235,220,200.0
365342,235,220,200.0
365373,235,220,200.0
365403,235,220,200.0
365433,235,220,200.0
365463,235,220,200.0
365494,235,220,200.0
365523,235,220,200.0
365553,235,221,200.0
365584,235,220,200.0
365614,235,220,200.0
365644,235,220,200.0
365674,235,221,200.0
365705,235,221,200.0
365734,235,220,200.0
365765,235,221,198.64
365795,235,221,198.64
365826,235,221,198.64
365855,235,221,198.64
365885,235,221,199.4
365916,235,221,199.4
365945,235,221,199.4
365976,235,221,199.4
366006,235,221,200.0
366036,236,221,200.0
366066,236,221,200.0
366097,236,221,200.0
366127,236,221,200.0
366156,236,221,200.0
366187,236,221,200.0
366217,236,221,200.0
366247,236,221,200.0
366277,236,221,200.0
366308,236,221,200.0
366338,236,221,200.0
366368,236,221,200.0
366398,236,221,200.0
366429,236,221,200.0
366458,236,222,200.0
366489,236,221,200.0
366519,236,221,200.0
366548,236,221,200.0
366579,236,221,200.0
366609,236,221,200.0
366640,236,221,200.0
366669,236,221,200.0
366700,236,221,200.0
366730,236,221,200.0
366760,236,221,200.0
366790,236,221,200.0
366820,236,221,200.0
366851,236,221,200.0
366880,236,221,200.0
366911,236,221,200.0
366941,236,221,200.0
366971,236,221,200.0
367001,236,221,200.0
367032,237,221,200.0
367062,237,221,200.0
367092,237,221,200.0
367122,237,221,200.0
367152,237,221,200.0
367182,237,221,200.0
367212,237,222,200.0
367243,237,222,200.0
367272,237,222,200.0
367303,237,222,200.0
367333,237,221,200.0
367364,237,222,200.0
367393,237,221,200.0
367424,237,222,200.0
367454,237,222,200.0
367483,237,222,200.0
367514,237,222,200.0
367544,237,222,200.0
367575,237,222,200.0
367604,237,222,200.0
367635,237,222,200.0
367665,237,222,200.0
367695,237,222,200.0
367725,237,222,200.0
367756,237,222,200.0
367785,237,223,200.0
367815,237,223,200.0
367846,237,223,200.0
367876,237,223,200.0
367906,237,222,200.0
367936,237,223,200.0
367967,237,223,200.0
367996,237,223,200.0
368027,238,223,200.0
368057,238,224,198.03
368087,238,223,198.03
368117,238,223,198.03
368147,238,224,198.03
368178,238,223,200.0
368207,238,224,200.0
368238,238,224,200.0
368268,238,224,200.0
368299,238,224,199.52
368328,238,224,199.52
368359,238,224,199.52
368389,238,224,199.52
368419,238,224,200.0
368449,238,224,200.0
368479,238,224,200.0
368509,238,224,200.0
368539,238,224,200.0
368570,238,224,200.0
368600,238,224,200.0
368630,238,222,200.0
368660,238,224,200.0
368691,238,223,200.0
368720,238,224,200.0
368750,238,224,200.0
368781,238,224,200.0
368811,238,223,200.0
368841,238,224,200.0
368871,238,224,200.0
368902,238,224,200.0
368931,238,224,200.0
368962,238,225,200.0
368992,238,225,200.0
369022,238,224,200.0
369052,239,224,200.0
369082,239,224,200.0
369113,239,224,200.0
369142,239,225,199.77
369173,239,224,199.77
369203,239,225,199.77
369233,239,224,199.77
369263,239,225,200.0
369294,239,225,200.0
369324,239,224,200.0
369354,239,224,200.0
369384,239,224,200.0
369414,239,224,200.0
369444,239,225,200.0
369474,239,225,200.0
369505,239,225,200.0
369534,239,225,200.0
369565,239,225,200.0
369595,239,225,200.0
369626,239,225,200.0
369655,239,225,200.0
369686,239,225,200.0
369716,239,225,200.0
369745,239,225,200.0
369776,239,225,200.0
369806,239,225,200.0
369837,239,225,200.0
369866,239,225,200.0
369897,239,225,200.0
369927,239,225,200.0
369957,239,225,200.0
369987,239,225,200.0
370017,239,225,200.0
370048,240,225,200.0
370077,240,225,200.0
370108,240,225,200.0
370138,240,225,200.0
370168,240,226,200.0
370198,240,225,200.0
370229,240,225,200.0
370258,240,226,200.0
370289,240,225,200.0
370319,240,225,200.0
370350,240,226,200.0
370379,240,226,200.0
370409,240,226,200.0
370440,240,226,200.0
370469,240,226,200.0
370500,240,226,200.0
370530,240,226,200.0
370561,240,226,200.0
370590,240,226,200.0
370621,240,227,200.0
370651,240,226,200.0
370680,240,226,200.0
370711,240,226,200.0
370741,240,226,200.0
370771,240,226,200.0
370801,240,226,200.0
370832,240,226,200.0
370862,240,226,200.0
370892,240,227,200.0
370922,240,226,200.0
370953,240,226,200.0
370982,240,226,200.0
371012,240,226,200.0
371043,241,227,200.0
371073,241,226,200.0
371103,241,227,200.0
371133,241,227,200.0
371164,241,226,200.0
371193,241,227,200.0
371224,241,227,200.0
371254,241,227,200.0
371284,241,227,200.0
371314,241,227,200.0
371344,241,227,200.0
371375,241,227,200.0
371404,241,227,200.0
371435,241,227,200.0
371465,241,227,200.0
371495,241,227,200.0
371525,241,228,200.0
371556,241,227,200.0
371586,241,228,200.0
371616,241,228,200.0
371646,241,227,200.0
371676,241,227,200.0
371706,241,227,200.0
371736,241,227,200.0
371767,241,227,200.0
371796,241,228,200.0
371827,241,228,200.0
371857,241,228,200.0
371888,241,227,200.0
371917,241,228,200.0
371947,241,228,200.0
371978,241,228,200.0
372007,241,228,200.0
372038,242,228,200.0
372068,242,228,200.0
372099,242,228,200.0
372128,242,228,200.0
372159,242,228,200.0
372189,242,228,200.0
372219,242,228,200.0
372249,242,228,200.0
372280,242,228,200.0
372310,242,228,200.0
372339,242,228,200.0
372370,242,228,200.0
372400,242,228,200.0
372430,242,231,200.0
372460,242,228,200.0
372491,242,228,200.0
372520,242,228,200.0
372551,242,228,200.0
372581,242,229,200.0
372611,242,228,200.0
372641,242,228,200.0
372671,242,228,200.0
372702,242,229,200.0
372731,242,229,200.0
372762,242,229,200.0
372792,242,228,200.0
372823,242,229,200.0
372852,242,228,200.0
372883,242,228,200.0
372913,242,228,200.0
372942,242,229,200.0
372973,242,229,200.0
373003,242,228,200.0
373033,243,228,200.0
373063,243,229,200.0
